,state,action_space,reward,Q,action
58,"[0, 1]",u,0,0.0,0
59,"[0, 0]",l,0,0.0,3
60,"[0, 0]",l,0,0.0,3
61,"[0, 0]",d,0,0.0,1
62,"[0, 1]",u,0,0.0,0
63,"[0, 0]",r,0,0.0,2
64,"[1, 0]",u,0,0.0,0
65,"[1, 0]",r,0,0.0,2
66,"[2, 0]",u,0,0.0,0
67,"[2, 0]",u,0,0.0,0
68,"[2, 0]",l,0,0.0,3
69,"[1, 0]",d,0,0.0,1
70,"[1, 1]",l,0,0.0,3
71,"[0, 1]",r,0,0.0,2
72,"[1, 1]",u,0,0.0,0
73,"[1, 0]",l,0,0.0,3
74,"[0, 0]",u,0,0.0,0
75,"[0, 0]",d,0,0.0,1
76,"[0, 1]",u,0,0.0,0
77,"[0, 0]",u,0,0.0,0
78,"[0, 0]",l,0,0.0,3
79,"[0, 0]",r,0,0.0,2
80,"[1, 0]",u,0,0.0,0
81,"[1, 0]",d,0,0.0,1
82,"[1, 1]",l,0,0.0,3
83,"[0, 1]",u,0,0.0,0
84,"[0, 0]",r,0,0.0,2
85,"[1, 0]",r,0,0.0,2
86,"[2, 0]",l,0,0.0,3
87,"[1, 0]",d,0,0.0,1
88,"[1, 1]",r,0,0.0,2
89,"[2, 1]",u,0,0.0,0
90,"[2, 0]",u,0,0.0,0
91,"[2, 0]",d,0,0.0,1
92,"[2, 1]",l,0,0.0,3
93,"[1, 1]",u,0,0.0,0
94,"[1, 0]",r,0,0.0,2
95,"[2, 0]",u,0,0.0,0
96,"[2, 0]",d,0,0.0,1
97,"[2, 1]",u,0,0.0,0
98,"[2, 0]",d,0,0.0,1
99,"[2, 1]",d,0,0.0,1
100,"[2, 2]",d,0,0.0,1
101,"[2, 3]",u,0,0.0,0
102,"[2, 2]",u,0,0.0,0
103,"[2, 1]",d,0,0.0,1
104,"[2, 2]",r,0,0.0,2
105,"[3, 2]",u,-1,-0.01,0
106,"[0, 0]",u,0,0.0,0
107,"[0, 0]",l,0,0.0,3
108,"[0, 0]",d,0,-9e-05,1
109,"[0, 1]",d,-1,-0.0199,1
110,"[0, 0]",r,0,0.0,2
111,"[1, 0]",u,0,0.0,0
112,"[1, 0]",u,0,0.0,0
113,"[1, 0]",r,0,0.0,2
114,"[2, 0]",d,0,0.0,1
115,"[2, 1]",d,0,0.0,1
116,"[2, 2]",r,0,0.0,2
117,"[3, 2]",r,1,0.01,2
118,"[0, 0]",u,0,0.0,0
119,"[0, 0]",u,0,0.0,0
120,"[0, 0]",l,0,-8.100000000000001e-07,3
121,"[0, 0]",d,0,-8.910000000000001e-05,1
122,"[0, 1]",u,0,0.0,0
123,"[0, 0]",u,0,0.0,0
124,"[0, 0]",r,0,0.0,2
125,"[1, 0]",d,0,0.0,1
126,"[1, 1]",r,0,0.0,2
127,"[2, 1]",l,0,0.0,3
128,"[1, 1]",l,0,0.0,3
129,"[0, 1]",l,0,0.0,3
130,"[0, 1]",l,0,0.0,3
131,"[0, 1]",u,0,0.0,0
132,"[0, 0]",u,0,0.0,0
133,"[0, 0]",r,0,0.0,2
134,"[1, 0]",u,0,0.0,0
135,"[1, 0]",l,0,0.0,3
136,"[0, 0]",r,0,0.0,2
137,"[1, 0]",u,0,0.0,0
138,"[1, 0]",d,0,0.0,1
139,"[1, 1]",r,0,0.0,2
140,"[2, 1]",d,0,0.0,1
141,"[2, 2]",d,0,0.0,1
142,"[2, 3]",u,0,0.0,0
143,"[2, 2]",d,0,0.0,1
144,"[2, 3]",d,-1,-0.01,1
145,"[0, 0]",u,0,0.0,0
146,"[0, 0]",u,0,0.0,0
147,"[0, 0]",r,0,0.0,2
148,"[1, 0]",d,0,0.0,1
149,"[1, 1]",l,0,0.0,3
150,"[0, 1]",r,0,0.0,2
151,"[1, 1]",l,0,0.0,3
152,"[0, 1]",r,0,0.0,2
153,"[1, 1]",u,0,0.0,0
154,"[1, 0]",d,0,0.0,1
155,"[1, 1]",l,0,0.0,3
156,"[0, 1]",l,0,-0.00017910000000000002,3
157,"[0, 1]",d,-1,-0.029701,1
158,"[0, 0]",u,0,0.0,0
159,"[0, 0]",u,0,0.0,0
160,"[0, 0]",r,0,0.0,2
161,"[1, 0]",u,0,0.0,0
162,"[1, 0]",d,0,0.0,1
163,"[1, 1]",r,0,0.0,2
164,"[2, 1]",u,0,0.0,0
165,"[2, 0]",d,0,0.0,1
166,"[2, 1]",u,0,0.0,0
167,"[2, 0]",u,0,0.0,0
168,"[2, 0]",u,0,0.0,0
169,"[2, 0]",d,0,0.0,1
170,"[2, 1]",u,0,0.0,0
171,"[2, 0]",d,0,0.0,1
172,"[2, 1]",u,0,0.0,0
173,"[2, 0]",d,0,0.0,1
174,"[2, 1]",l,0,0.0,3
175,"[1, 1]",r,0,0.0,2
176,"[2, 1]",r,-1,-0.01,2
177,"[0, 0]",r,0,0.0,2
178,"[1, 0]",u,0,0.0,0
179,"[1, 0]",u,0,0.0,0
180,"[1, 0]",l,0,0.0,3
181,"[0, 0]",r,0,0.0,2
182,"[1, 0]",l,0,0.0,3
183,"[0, 0]",r,0,0.0,2
184,"[1, 0]",r,0,0.0,2
185,"[2, 0]",d,0,0.0,1
186,"[2, 1]",l,0,0.0,3
187,"[1, 1]",l,0,0.0,3
188,"[0, 1]",r,0,0.0,2
189,"[1, 1]",r,0,0.0,2
190,"[2, 1]",d,0,0.0,1
191,"[2, 2]",u,0,0.0,0
192,"[2, 1]",d,0,0.0,1
193,"[2, 2]",l,-1,-0.01,3
194,"[0, 0]",r,0,0.0,2
195,"[1, 0]",l,0,0.0,3
196,"[0, 0]",u,0,0.0,0
197,"[0, 0]",u,0,0.0,0
198,"[0, 0]",u,0,0.0,0
199,"[0, 0]",u,0,0.0,0
200,"[0, 0]",u,0,0.0,0
201,"[0, 0]",r,0,0.0,2
202,"[1, 0]",u,0,0.0,0
203,"[1, 0]",d,0,0.0,1
204,"[1, 1]",l,0,0.0,3
205,"[0, 1]",r,0,0.0,2
206,"[1, 1]",r,0,0.0,2
207,"[2, 1]",d,0,0.0,1
208,"[2, 2]",u,0,0.0,0
209,"[2, 1]",d,0,0.0,1
210,"[2, 2]",u,0,0.0,0
211,"[2, 1]",l,0,0.0,3
212,"[1, 1]",l,0,0.0,3
213,"[0, 1]",r,0,0.0,2
214,"[1, 1]",r,0,0.0,2
215,"[2, 1]",d,0,0.0,1
216,"[2, 2]",d,0,0.0,1
217,"[2, 3]",l,0,0.0,3
218,"[1, 3]",u,-1,-0.01,0
219,"[0, 0]",r,0,0.0,2
220,"[1, 0]",l,0,0.0,3
221,"[0, 0]",r,0,0.0,2
222,"[1, 0]",u,0,0.0,0
223,"[1, 0]",u,0,0.0,0
224,"[1, 0]",d,0,0.0,1
225,"[1, 1]",l,0,0.0,3
226,"[0, 1]",u,0,0.0,0
227,"[0, 0]",u,0,0.0,0
228,"[0, 0]",r,0,0.0,2
229,"[1, 0]",l,0,0.0,3
230,"[0, 0]",r,0,0.0,2
231,"[1, 0]",d,0,0.0,1
232,"[1, 1]",l,0,-1.6119000000000002e-06,3
233,"[0, 1]",l,0,-0.000177309,3
234,"[0, 1]",u,0,0.0,0
235,"[0, 0]",r,0,0.0,2
236,"[1, 0]",d,0,0.0,1
237,"[1, 1]",r,0,0.0,2
238,"[2, 1]",l,0,0.0,3
239,"[1, 1]",r,0,0.0,2
240,"[2, 1]",d,0,0.0,1
241,"[2, 2]",d,0,0.0,1
242,"[2, 3]",u,0,0.0,0
243,"[2, 2]",d,0,0.0,1
244,"[2, 3]",l,0,0.0,3
245,"[1, 3]",r,0,0.0,2
246,"[2, 3]",r,0,0.0,2
247,"[3, 3]",l,0,0.0,3
248,"[2, 3]",l,0,0.0,3
249,"[1, 3]",r,0,0.0,2
250,"[2, 3]",l,0,0.0,3
251,"[1, 3]",r,0,0.0,2
252,"[2, 3]",l,0,0.0,3
253,"[1, 3]",d,0,0.0,1
254,"[1, 4]",r,-1,-0.01,2
255,"[0, 0]",u,0,0.0,0
256,"[0, 0]",u,0,0.0,0
257,"[0, 0]",r,0,0.0,2
258,"[1, 0]",l,0,0.0,3
259,"[0, 0]",u,0,0.0,0
260,"[0, 0]",u,0,0.0,0
261,"[0, 0]",u,0,0.0,0
262,"[0, 0]",r,0,0.0,2
263,"[1, 0]",l,0,0.0,3
264,"[0, 0]",r,0,0.0,2
265,"[1, 0]",u,0,0.0,0
266,"[1, 0]",d,0,0.0,1
267,"[1, 1]",u,0,0.0,0
268,"[1, 0]",d,0,0.0,1
269,"[1, 1]",r,0,0.0,2
270,"[2, 1]",l,0,0.0,3
271,"[1, 1]",r,0,0.0,2
272,"[2, 1]",u,0,0.0,0
273,"[2, 0]",l,0,0.0,3
274,"[1, 0]",l,0,0.0,3
275,"[0, 0]",u,0,0.0,0
276,"[0, 0]",u,0,0.0,0
277,"[0, 0]",u,0,0.0,0
278,"[0, 0]",r,0,0.0,2
279,"[1, 0]",r,0,0.0,2
280,"[2, 0]",l,0,0.0,3
281,"[1, 0]",u,0,0.0,0
282,"[1, 0]",r,0,0.0,2
283,"[2, 0]",d,0,0.0,1
284,"[2, 1]",l,0,0.0,3
285,"[1, 1]",r,0,0.0,2
286,"[2, 1]",l,0,0.0,3
287,"[1, 1]",u,0,0.0,0
288,"[1, 0]",d,0,0.0,1
289,"[1, 1]",r,0,0.0,2
290,"[2, 1]",u,0,0.0,0
291,"[2, 0]",l,0,0.0,3
292,"[1, 0]",u,0,0.0,0
293,"[1, 0]",l,0,0.0,3
294,"[0, 0]",r,0,0.0,2
295,"[1, 0]",u,0,0.0,0
296,"[1, 0]",u,0,0.0,0
297,"[1, 0]",l,0,0.0,3
298,"[0, 0]",u,0,0.0,0
299,"[0, 0]",u,0,0.0,0
300,"[0, 0]",r,0,0.0,2
301,"[1, 0]",d,0,0.0,1
302,"[1, 1]",r,0,0.0,2
303,"[2, 1]",l,0,0.0,3
304,"[1, 1]",u,0,0.0,0
305,"[1, 0]",r,0,0.0,2
306,"[2, 0]",l,0,0.0,3
307,"[1, 0]",r,0,0.0,2
308,"[2, 0]",d,0,0.0,1
309,"[2, 1]",d,0,0.0,1
310,"[2, 2]",d,0,0.0,1
311,"[2, 3]",r,0,0.0,2
312,"[3, 3]",l,0,0.0,3
313,"[2, 3]",l,0,0.0,3
314,"[1, 3]",r,0,0.0,2
315,"[2, 3]",u,0,0.0,0
316,"[2, 2]",d,0,0.0,1
317,"[2, 3]",l,0,0.0,3
318,"[1, 3]",r,0,0.0,2
319,"[2, 3]",r,0,0.0,2
320,"[3, 3]",l,0,-9e-05,3
321,"[2, 3]",d,-1,-0.0199,1
322,"[0, 0]",r,0,0.0,2
323,"[1, 0]",u,0,0.0,0
324,"[1, 0]",r,0,0.0,2
325,"[2, 0]",l,0,0.0,3
326,"[1, 0]",d,0,0.0,1
327,"[1, 1]",u,0,0.0,0
328,"[1, 0]",l,0,0.0,3
329,"[0, 0]",u,0,0.0,0
330,"[0, 0]",r,0,0.0,2
331,"[1, 0]",r,0,0.0,2
332,"[2, 0]",l,0,0.0,3
333,"[1, 0]",u,0,0.0,0
334,"[1, 0]",r,0,0.0,2
335,"[2, 0]",l,0,0.0,3
336,"[1, 0]",l,0,0.0,3
337,"[0, 0]",u,0,0.0,0
338,"[0, 0]",r,0,0.0,2
339,"[1, 0]",r,0,0.0,2
340,"[2, 0]",d,0,0.0,1
341,"[2, 1]",d,0,0.0,1
342,"[2, 2]",d,0,0.0,1
343,"[2, 3]",l,0,0.0,3
344,"[1, 3]",r,0,0.0,2
345,"[2, 3]",l,0,0.0,3
346,"[1, 3]",d,0,-9e-05,1
347,"[1, 4]",r,-1,-0.0199,2
348,"[0, 0]",r,0,0.0,2
349,"[1, 0]",d,0,0.0,1
350,"[1, 1]",u,0,0.0,0
351,"[1, 0]",u,0,0.0,0
352,"[1, 0]",u,0,0.0,0
353,"[1, 0]",r,0,0.0,2
354,"[2, 0]",d,0,0.0,1
355,"[2, 1]",u,0,0.0,0
356,"[2, 0]",d,0,0.0,1
357,"[2, 1]",u,0,0.0,0
358,"[2, 0]",u,0,0.0,0
359,"[2, 0]",d,0,0.0,1
360,"[2, 1]",u,0,0.0,0
361,"[2, 0]",u,0,0.0,0
362,"[2, 0]",l,0,0.0,3
363,"[1, 0]",r,0,-9e-05,2
364,"[2, 0]",r,-1,-0.0199,2
365,"[0, 0]",r,0,0.0,2
366,"[1, 0]",l,0,0.0,3
367,"[0, 0]",u,0,0.0,0
368,"[0, 0]",r,0,0.0,2
369,"[1, 0]",u,0,0.0,0
370,"[1, 0]",l,0,0.0,3
371,"[0, 0]",r,0,0.0,2
372,"[1, 0]",l,0,0.0,3
373,"[0, 0]",r,0,0.0,2
374,"[1, 0]",u,0,0.0,0
375,"[1, 0]",d,0,0.0,1
376,"[1, 1]",u,0,0.0,0
377,"[1, 0]",l,0,0.0,3
378,"[0, 0]",u,0,0.0,0
379,"[0, 0]",u,0,0.0,0
380,"[0, 0]",u,0,0.0,0
381,"[0, 0]",u,0,0.0,0
382,"[0, 0]",u,0,0.0,0
383,"[0, 0]",r,0,0.0,2
384,"[1, 0]",d,0,0.0,1
385,"[1, 1]",u,0,0.0,0
386,"[1, 0]",d,0,-9e-05,1
387,"[1, 1]",d,-1,-0.0199,1
388,"[0, 0]",u,0,0.0,0
389,"[0, 0]",r,0,0.0,2
390,"[1, 0]",u,0,0.0,0
391,"[1, 0]",l,0,0.0,3
392,"[0, 0]",u,0,0.0,0
393,"[0, 0]",r,0,0.0,2
394,"[1, 0]",l,0,0.0,3
395,"[0, 0]",r,0,0.0,2
396,"[1, 0]",l,0,0.0,3
397,"[0, 0]",r,0,0.0,2
398,"[1, 0]",l,0,0.0,3
399,"[0, 0]",r,0,0.0,2
400,"[1, 0]",l,0,0.0,3
401,"[0, 0]",r,0,0.0,2
402,"[1, 0]",u,0,0.0,0
403,"[1, 0]",u,0,-8.100000000000001e-07,0
404,"[1, 0]",r,0,-0.0002682,2
405,"[2, 0]",r,-1,-0.029701,2
406,"[0, 0]",u,0,0.0,0
407,"[0, 0]",u,0,0.0,0
408,"[0, 0]",u,0,0.0,0
409,"[0, 0]",u,0,0.0,0
410,"[0, 0]",u,0,0.0,0
411,"[0, 0]",u,0,0.0,0
412,"[0, 0]",u,0,0.0,0
413,"[0, 0]",u,0,0.0,0
414,"[0, 0]",u,0,0.0,0
415,"[0, 0]",r,0,0.0,2
416,"[1, 0]",l,0,0.0,3
417,"[0, 0]",u,0,0.0,0
418,"[0, 0]",u,0,0.0,0
419,"[0, 0]",u,0,0.0,0
420,"[0, 0]",u,0,0.0,0
421,"[0, 0]",r,0,0.0,2
422,"[1, 0]",l,0,0.0,3
423,"[0, 0]",r,0,0.0,2
424,"[1, 0]",l,0,0.0,3
425,"[0, 0]",u,0,0.0,0
426,"[0, 0]",u,0,0.0,0
427,"[0, 0]",u,0,0.0,0
428,"[0, 0]",u,0,0.0,0
429,"[0, 0]",u,0,0.0,0
430,"[0, 0]",u,0,0.0,0
431,"[0, 0]",r,0,0.0,2
432,"[1, 0]",l,0,0.0,3
433,"[0, 0]",r,0,0.0,2
434,"[1, 0]",l,0,0.0,3
435,"[0, 0]",r,0,0.0,2
436,"[1, 0]",l,0,0.0,3
437,"[0, 0]",r,0,0.0,2
438,"[1, 0]",l,0,0.0,3
439,"[0, 0]",r,0,0.0,2
440,"[1, 0]",l,0,0.0,3
441,"[0, 0]",r,0,0.0,2
442,"[1, 0]",l,0,0.0,3
443,"[0, 0]",u,0,0.0,0
444,"[0, 0]",u,0,0.0,0
445,"[0, 0]",r,0,0.0,2
446,"[1, 0]",l,0,0.0,3
447,"[0, 0]",r,0,0.0,2
448,"[1, 0]",l,0,0.0,3
449,"[0, 0]",u,0,0.0,0
450,"[0, 0]",r,0,0.0,2
451,"[1, 0]",l,0,0.0,3
452,"[0, 0]",r,0,0.0,2
453,"[1, 0]",l,0,0.0,3
454,"[0, 0]",r,0,-7.290000000000002e-09,2
455,"[1, 0]",u,0,-8.019000000000001e-07,0
456,"[1, 0]",l,0,0.0,3
457,"[0, 0]",u,0,0.0,0
458,"[0, 0]",u,0,0.0,0
459,"[0, 0]",u,0,0.0,0
460,"[0, 0]",u,0,0.0,0
461,"[0, 0]",u,0,0.0,0
462,"[0, 0]",u,0,0.0,0
463,"[0, 0]",u,0,-8.019000000000002e-07,0
464,"[0, 0]",d,0,-8.820900000000001e-05,1
465,"[0, 1]",u,0,-6.561000000000002e-11,0
466,"[0, 0]",r,0,-7.217100000000002e-09,2
467,"[1, 0]",l,0,-6.495390000000002e-11,3
468,"[0, 0]",r,0,-7.145513585100003e-09,2
469,"[1, 0]",l,0,-7.939453043610001e-07,3
470,"[0, 0]",d,0,-8.732691e-05,1
471,"[0, 1]",r,0,0.0,2
472,"[1, 1]",u,0,-7.145507739249001e-09,0
473,"[1, 0]",l,0,-7.860701609396559e-07,3
474,"[0, 0]",r,0,-1.4148689897705906e-08,2
475,"[1, 0]",l,0,-7.854994593302594e-07,3
476,"[0, 0]",l,0,-8.020273382090795e-07,3
477,"[0, 0]",r,0,-2.107669813270118e-08,2
478,"[1, 0]",l,0,-7.778341550201511e-07,3
479,"[0, 0]",r,0,-2.786643854655553e-08,2
480,"[1, 0]",l,0,-7.703066114168687e-07,3
481,"[0, 0]",r,0,-3.452053366384179e-08,2
482,"[1, 0]",l,0,-7.629142301056745e-07,3
483,"[0, 0]",r,0,-4.104155639815444e-08,2
484,"[1, 0]",l,0,-7.556544618122012e-07,3
485,"[0, 0]",r,0,-4.743203099048271e-08,2
486,"[1, 0]",l,0,-7.485248054729935e-07,3
487,"[0, 0]",r,0,-5.3694433929834825e-08,2
488,"[1, 0]",l,0,-7.415228073236321e-07,3
489,"[0, 0]",r,0,-5.983119485644916e-08,2
490,"[1, 0]",l,0,-7.413246792503958e-07,3
491,"[0, 0]",u,0,-7.944194807537082e-07,0
492,"[0, 0]",r,0,-6.590480502113824e-08,2
493,"[1, 0]",l,0,-7.345045757030821e-07,3
494,"[0, 0]",r,0,-2.479045756970927e-06,2
495,"[1, 0]",r,0,-0.000265518,2
496,"[2, 0]",d,0,0.0,1
497,"[2, 1]",u,0,0.0,0
498,"[2, 0]",u,0,0.0,0
499,"[2, 0]",u,0,0.0,0
500,"[2, 0]",l,0,-6.610541181327739e-09,3
501,"[1, 0]",l,0,-7.343093052728347e-07,3
502,"[0, 0]",u,0,-7.936250612729545e-07,0
503,"[0, 0]",u,0,-7.928314362116815e-07,0
504,"[0, 0]",u,0,-7.920386047754698e-07,0
505,"[0, 0]",u,0,-7.912465661706944e-07,0
506,"[0, 0]",u,0,-7.904553196045237e-07,0
507,"[0, 0]",u,0,-7.896648642849192e-07,0
508,"[0, 0]",u,0,-7.888751994206342e-07,0
509,"[0, 0]",u,0,-7.880863242212136e-07,0
510,"[0, 0]",u,0,-7.872982378969925e-07,0
511,"[0, 0]",u,0,-7.865109396590955e-07,0
512,"[0, 0]",u,0,-7.857244287194364e-07,0
513,"[0, 0]",u,0,-7.84938704290717e-07,0
514,"[0, 0]",u,0,-7.841537655864263e-07,0
515,"[0, 0]",u,0,-7.833696118208398e-07,0
516,"[0, 0]",u,0,-7.825862422090189e-07,0
517,"[0, 0]",u,0,-7.818036559668099e-07,0
518,"[0, 0]",u,0,-7.810218523108431e-07,0
519,"[0, 0]",u,0,-7.802408304585322e-07,0
520,"[0, 0]",u,0,-7.794605896280736e-07,0
521,"[0, 0]",u,0,-7.786811290384456e-07,0
522,"[0, 0]",u,0,-7.779024479094071e-07,0
523,"[0, 0]",u,0,-7.771245454614977e-07,0
524,"[0, 0]",u,0,-7.763474209160362e-07,0
525,"[0, 0]",u,0,-7.755710734951202e-07,0
526,"[0, 0]",u,0,-7.747955024216251e-07,0
527,"[0, 0]",u,0,-7.740207069192035e-07,0
528,"[0, 0]",u,0,-7.732466862122843e-07,0
529,"[0, 0]",u,0,-7.72473439526072e-07,0
530,"[0, 0]",u,0,-7.717009660865459e-07,0
531,"[0, 0]",u,0,-7.709292651204594e-07,0
532,"[0, 0]",u,0,-7.70158335855339e-07,0
533,"[0, 0]",u,0,-7.84768164309524e-07,0
534,"[0, 0]",r,0,-2.460864083148673e-06,2
535,"[1, 0]",l,0,-7.34029125698892e-07,3
536,"[0, 0]",u,0,-7.839833961452144e-07,0
537,"[0, 0]",u,0,-7.831994127490692e-07,0
538,"[0, 0]",u,0,-7.824162133363201e-07,0
539,"[0, 0]",u,0,-7.816337971229838e-07,0
540,"[0, 0]",u,0,-7.808521633258609e-07,0
541,"[0, 0]",u,0,-1.5589858316926025e-06,0
542,"[0, 0]",d,0,-8.64536409e-05,1
543,"[0, 1]",r,0,0.0,2
544,"[1, 1]",r,0,0.0,2
545,"[2, 1]",u,0,0.0,0
546,"[2, 0]",d,0,0.0,1
547,"[2, 1]",d,0,0.0,1
548,"[2, 2]",r,0,9e-05,2
549,"[3, 2]",r,1,0.0199,2
550,"[0, 0]",l,0,-8.012253108708704e-07,3
551,"[0, 0]",l,0,-8.004240855599995e-07,3
552,"[0, 0]",l,0,-7.996236614744396e-07,3
553,"[0, 0]",l,0,-7.988240378129651e-07,3
554,"[0, 0]",l,0,-7.980252137751521e-07,3
555,"[0, 0]",l,0,-7.97227188561377e-07,3
556,"[0, 0]",l,0,-7.964299613728157e-07,3
557,"[0, 0]",l,0,-7.956335314114429e-07,3
558,"[0, 0]",l,0,-7.948378978800315e-07,3
559,"[0, 0]",l,0,-7.940430599821515e-07,3
560,"[0, 0]",l,0,-7.932490169221693e-07,3
561,"[0, 0]",l,0,-7.924557679052472e-07,3
562,"[0, 0]",l,0,-7.916633121373419e-07,3
563,"[0, 0]",l,0,-7.908716488252046e-07,3
564,"[0, 0]",l,0,-7.900807771763794e-07,3
565,"[0, 0]",l,0,-7.89290696399203e-07,3
566,"[0, 0]",l,0,-7.885014057028037e-07,3
567,"[0, 0]",l,0,-8.027641683941137e-07,3
568,"[0, 0]",r,0,-4.825917442317187e-06,2
569,"[1, 0]",r,0,-0.00026286282,2
570,"[2, 0]",u,0,0.0,0
571,"[2, 0]",d,0,0.0,1
572,"[2, 1]",u,0,0.0,0
573,"[2, 0]",u,0,0.0,0
574,"[2, 0]",d,0,0.0,1
575,"[2, 1]",l,0,0.0,3
576,"[1, 1]",r,0,0.0,2
577,"[2, 1]",d,0,8.100000000000001e-07,1
578,"[2, 2]",r,0,0.0002682,2
579,"[3, 2]",r,1,0.029701,2
580,"[0, 0]",l,0,-8.019614042257196e-07,3
581,"[0, 0]",l,0,-8.01159442821494e-07,3
582,"[0, 0]",l,0,-8.003582833786725e-07,3
583,"[0, 0]",l,0,-7.995579250952938e-07,3
584,"[0, 0]",l,0,-8.055932183295743e-07,3
585,"[0, 0]",u,0,-1.5506463123406427e-06,0
586,"[0, 0]",l,0,-8.047876251112448e-07,3
587,"[0, 0]",l,0,-8.039828374861335e-07,3
588,"[0, 0]",l,0,-8.09898825922338e-07,3
589,"[0, 0]",u,0,-1.5424289386505372e-06,0
590,"[0, 0]",l,0,-8.090889270964157e-07,3
591,"[0, 0]",l,0,-8.082798381693193e-07,3
592,"[0, 0]",l,0,-8.0747155833115e-07,3
593,"[0, 0]",l,0,-8.066640867728189e-07,3
594,"[0, 0]",l,0,-8.058574226860461e-07,3
595,"[0, 0]",l,0,-8.0505156526336e-07,3
596,"[0, 0]",l,0,-8.042465136980966e-07,3
597,"[0, 0]",l,0,-8.034422671843986e-07,3
598,"[0, 0]",l,0,-8.026388249172141e-07,3
599,"[0, 0]",l,0,-8.380456936488967e-07,3
600,"[0, 0]",r,0,-4.784264530025305e-06,2
601,"[1, 0]",l,0,-7.342312456847432e-07,3
602,"[0, 0]",l,0,-8.372076479552478e-07,3
603,"[0, 0]",l,0,-8.363704403072925e-07,3
604,"[0, 0]",l,0,-1.6060895040042197e-06,3
605,"[0, 0]",d,0,-8.5589104491e-05,1
606,"[0, 1]",r,0,0.0,2
607,"[1, 1]",r,0,7.290000000000002e-09,2
608,"[2, 1]",d,0,3.2157000000000004e-06,1
609,"[2, 2]",r,0,0.000265518,2
610,"[3, 2]",l,0,2.3896620000000004e-06,3
611,"[2, 2]",r,0,0.00053017182,2
612,"[3, 2]",r,1,0.03940399,2
613,"[0, 0]",u,0,-1.5408865097118867e-06,0
614,"[0, 0]",u,0,-1.539345623202175e-06,0
615,"[0, 0]",u,0,-1.5378062775789728e-06,0
616,"[0, 0]",u,0,-1.536268471301394e-06,0
617,"[0, 0]",u,0,-1.5347322028300925e-06,0
618,"[0, 0]",u,0,-1.5331974706272623e-06,0
619,"[0, 0]",u,0,-1.531664273156635e-06,0
620,"[0, 0]",u,0,-1.5301326088834783e-06,0
621,"[0, 0]",u,0,-1.528602476274595e-06,0
622,"[0, 0]",u,0,-1.5270738737983202e-06,0
623,"[0, 0]",u,0,-1.525546799924522e-06,0
624,"[0, 0]",u,0,-1.5240212531245973e-06,0
625,"[0, 0]",u,0,-1.5224972318714726e-06,0
626,"[0, 0]",u,0,-1.520974734639601e-06,0
627,"[0, 0]",u,0,-1.5194537599049614e-06,0
628,"[0, 0]",u,0,-1.5179343061450566e-06,0
629,"[0, 0]",u,0,-1.5164163718389116e-06,0
630,"[0, 0]",u,0,-1.5148999554670726e-06,0
631,"[0, 0]",u,0,-1.5133850555116057e-06,0
632,"[0, 0]",u,0,-1.511871670456094e-06,0
